Account Id,Account Name,Pipeline Id,Pipeline Name,Stage Id,Stage Name
11,Ambition,rv3BOy1XIkYPBbYskIbl,Customer Pipeline,ca69a13a-9c96-472f-98d6-19584cb7ebf2,ACTIVE - Past Charge-Back Period
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,b90f3031-23ed-40ca-8c70-6e7623c7c681,Transfer API
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,7351ea3e-1c37-46d7-a7ba-f560a9423304,Chargeback Fix API
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,1a4972f3-7a92-4f65-b33e-ce1103ec7f7e,Incomplete Transfer
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,4482591d-d1ee-4879-8740-0c21306b9348,Returned To Center - DQ
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,9d1f704c-d07b-4ed4-a5cf-b7b565ebd7fa,Previously Sold BPO
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,b97f7900-019f-4a4c-b0b0-00e926e3dced,DQ'd Can't be sold
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,70a0f74e-a5cf-4f6d-9f23-5f3fa7d6f850,Needs BPO Callback
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,1c838d7f-dce4-4302-b515-983bd8bc58aa,Application Withdrawn
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,60c857c9-f5d1-4027-960c-b41cd67acd7b,Declined Underwriting
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,26694d2d-787a-4c7a-9f5f-e443da7ad373,Pending Approval
11,Ambition,rHYouQNHXvk6lEw2x7eg,Transfer Portal,2cef0017-1942-4371-9fab-a4b06ae48f43,Pending Manual Action
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,fa19756b-b9b9-4925-8b6e-584319085370,FDPF Pending Reason
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,7be1c0fe-3e51-45f7-9eae-a089fdd998a4,FDPF Insufficient Funds
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,888038aa-6bc7-45e7-a303-5790f71e6ceb,FDPF Incorrect Banking Info
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,43580e0d-e6ff-43a0-818b-d80d24ad943b,FDPF Unauthorized Draft
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,5e0b75b3-8806-4f3b-91f9-7778dab098f3,Pending Failed Payment Fix
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,685de649-da12-428b-b8b5-f42865faa97d,Pending Lapse
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,25c3c98b-9723-4d83-90f7-bd151c8ff513,Chargeback Failed Payment
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,b4b05824-3690-446c-82a3-ceb5f667fff7,Chargeback Cancellation
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,35fb05c3-71dc-4560-872e-91e098b73d9a,Pending Chargeback Fix
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,9a19d3ce-253a-4c71-8b87-cb0c50b32f56,Chargeback Fixed
13,Poshenee,Q5f754niqs5gMhVDm1gY,Chargeback Pipeline,9cca7102-53c9-4f28-b10a-3d23b3fa54cc,Chargeback DQ
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,08447b1c-c937-4edb-b6c8-09a58b90e894,Issued - Pending First Draft
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,c93a05d3-54d9-4d94-bf1b-ef2462dba230,Premium Paid - Commission Pending
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,27676cb3-003b-444c-bf68-0e7adafa4e68,First Draft Payment Failure
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,bb5bd9b4-ff63-43d2-944c-b199b9eb66a2,ACTIVE PLACED - Paid as Earned
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,28f3575c-8273-44c7-84c3-0acb91f2dbae,ACTIVE PLACED - Paid as Advanced
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,f486b253-9695-49d1-a2d9-d1f759730eea,ACTIVE - 3 Months +
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,30a5cf38-0018-4a9a-a0c7-79a6d89f75e8,ACTIVE - 6 months +
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,aee1668c-0479-47dd-a8a2-85502bb81428,ACTIVE - 9 months
13,Poshenee,LzGcGsBM9dTfyQ2zq6oZ,Customer Pipeline,f26f90ba-bd48-4285-ade0-9916eed76f34,ACTIVE - Past Charge-Back Period
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,e6474879-ff70-4016-a28b-67bfbe1281e1,Transfer API
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,0d632151-07fd-46c4-aabf-7a0842886baa,Chargeback Fix API
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,5bcbecb1-4268-49e7-87f5-546f6dd6b326,Incomplete Transfer
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,be2f3048-c00e-4acb-9059-b255d98029e5,Returned To Center - DQ
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,8434e975-f15c-446a-975b-a9419f74c56a,Previously Sold BPO
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,c0a6ff3b-855f-42f2-b86c-e4c8dd8b8bee,DQ'd Can't be sold
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,dfce646a-d303-4501-adf1-d35f5058c07a,Needs BPO Callback
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,9bbdd004-3677-4284-91da-e24022951aef,Application Withdrawn
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,5c63a526-fcc0-4581-b574-8ab66a541cc4,Declined Underwriting
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,28b0b9a5-6566-4de8-b085-8d77c121a8f0,Pending Approval
13,Poshenee,R8vO7BCWBuzPtyVzuQaE,Transfer Portal,920fcd23-3688-47a0-9389-6b765fabc9d8,Pending Manual Action
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,e9040390-e002-4788-b4cf-3f6a76116772,FDPF Pending Reason
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,201b79f2-fc3b-44c6-aa42-c3da04fefe55,FDPF Insufficient Funds
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,6590a530-d054-479f-9380-718e379dab9f,FDPF Incorrect Banking Info
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,888b0a5c-d767-4cb1-87cf-03414c293016,FDPF Unauthorized Draft
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,bbc7b4de-7552-42ed-98bc-88bbf8d6510c,Pending Failed Payment Fix
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,9a100b07-8289-45f4-bd3b-62049ea3a6b1,Pending Lapse
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,2782545e-7a5b-409c-bd45-60251ce96d45,Chargeback Failed Payment
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,86bfd0ec-6b12-43ab-b0f5-13a76e2cf341,Chargeback Cancellation
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,1b5186ba-cc28-447b-a91e-0a57d717135b,Pending Chargeback Fix
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,06ee5fe6-b585-47df-b5b2-420f3223ec62,Chargeback Fixed
14,Plexi,PVTCgnkKpNSOkIQ19PgX,Chargeback Pipeline,9316629a-0610-49a3-a029-79b97673e8ca,Chargeback DQ
14,Plexi,lrcmAAlrytlBdOWpivhG,Customer Pipeline,4bbd008f-a676-4114-99e7-ef96cc7d86c5,Issued - Pending First Draft
14,Plexi,lrcmAAlrytlBdOWpivhG,Customer Pipeline,99bc2556-fd2d-43b1-9356-ed22812f6739,Premium Paid - Commission Pending
14,Plexi,lrcmAAlrytlBdOWpivhG,Customer Pipeline,2ab89ae8-b1ac-410d-abf3-d0e748ebeca6,ACTIVE PLACED - Paid as Earned
14,Plexi,lrcmAAlrytlBdOWpivhG,Customer Pipeline,74de35e2-2de1-4ad0-8cf4-a13e9671aa1a,ACTIVE PLACED - Paid as Advanced
14,Plexi,lrcmAAlrytlBdOWpivhG,Customer Pipeline,84eaf9f4-0088-48e4-88ee-f5c2b7117f4b,ACTIVE - 3 Months +
14,Plexi,lrcmAAlrytlBdOWpivhG,Customer Pipeline,93c8b978-b777-41d9-857e-efddb08b475c,ACTIVE - 6 months +
14,Plexi,lrcmAAlrytlBdOWpivhG,Customer Pipeline,16e9c03d-28bd-4401-b766-ebfd17e57b05,ACTIVE - 9 months
14,Plexi,lrcmAAlrytlBdOWpivhG,Customer Pipeline,46da5bad-d3c0-4790-8b4a-6bd1c8ecff61,ACTIVE - Past Charge-Back Period
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,cf7f7b1c-c287-4117-989e-5798a223f41d,Transfer API
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,4dd9a7a8-9383-4c8f-be11-48a403caa471,Chargeback Fix API
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,11972ba6-6b65-453f-8a02-a0ec641a8136,Incomplete Transfer
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,fc093787-06c8-4861-806b-4ffb7eac4953,Returned To Center - DQ
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,e1af2697-4a61-49f1-a3f4-9b8ed7265dad,Previously Sold BPO
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,d0100175-ca74-4148-a39c-08baf8d6c732,DQ'd Can't be sold
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,a364ffe4-4f38-47a3-9d01-8595e46e9b6b,Needs BPO Callback
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,54e9f253-ca9d-4515-9e7c-2e592b251272,Application Withdrawn
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,bd2bc22c-d10a-4e16-826d-04a164422954,Declined Underwriting
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,7a9d203a-60db-493b-a1af-7c412a67ff01,Pending Approval
14,Plexi,pwXbzaRw87WktY49eb7F,Transfer Portal,a51b6372-fc4f-4d57-9595-4bdabe64ab5d,Pending Manual Action
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,b0c7c858-28eb-48eb-bfba-73958cf7993a,FDPF Pending Reason
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,60f5ad54-1f8d-4508-8289-ae8c2313bb0f,FDPF Insufficient Funds
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,cb0fe643-4257-42e0-81a1-021ca65ea9e3,FDPF Incorrect Banking Info
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,e77c6664-d02f-4f50-9a1d-b1f274062eb7,FDPF Unauthorized Draft
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,e9b98b63-ffe3-4801-9659-afc6ff0d0256,Pending Failed Payment Fix
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,07aa52c3-0747-481e-8e27-430162a3fe5c,Pending Lapse
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,67aebeba-e980-4200-ad94-ca8ea2bcd9e0,Chargeback Failed Payment
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,e5555b04-0896-42be-b235-a509ce938f4c,Chargeback Cancellation
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,965e4543-3f30-42d2-8332-c2496f622bfd,Pending Chargeback Fix
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,c85c8689-fe45-4e34-a65f-3b598558e3c7,Chargeback Fixed
16,Everline solution,8YOIstPn5CKdkqowcmB6,Chargeback Pipeline,2d37f50b-6328-4abc-b2fb-6fe7c78eafa1,Chargeback DQ
16,Everline solution,r9lgxMwcgIX9fxZSsYue,Customer Pipeline,d19f8d1d-99a0-4180-9007-8398196a4730,Issued - Pending First Draft
16,Everline solution,r9lgxMwcgIX9fxZSsYue,Customer Pipeline,32fa2843-1b2a-45eb-b349-de08be616955,Premium Paid - Commission Pending
16,Everline solution,r9lgxMwcgIX9fxZSsYue,Customer Pipeline,21c23b96-b445-41c0-9466-b1067cbd73a9,ACTIVE PLACED - Paid as Earned
16,Everline solution,r9lgxMwcgIX9fxZSsYue,Customer Pipeline,06488c05-8578-4241-b510-99509b00a1b2,ACTIVE PLACED - Paid as Advanced
16,Everline solution,r9lgxMwcgIX9fxZSsYue,Customer Pipeline,701c5bc7-0ccc-4ace-b87f-b3f1de0a5b7b,ACTIVE - 3 Months +
16,Everline solution,r9lgxMwcgIX9fxZSsYue,Customer Pipeline,855f06c3-8585-4b11-83e3-9d65f1992400,ACTIVE - 6 months +
16,Everline solution,r9lgxMwcgIX9fxZSsYue,Customer Pipeline,838a3bbe-c649-4073-891f-e9d91bc433bf,ACTIVE - 9 months
16,Everline solution,r9lgxMwcgIX9fxZSsYue,Customer Pipeline,63973365-7eef-4ddc-967b-d03f0748da2d,ACTIVE - Past Charge-Back Period
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,72b3ba1f-771d-4c4f-b479-827fc0cc2d03,Transfer API
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,1342b31b-9342-4c7d-aa28-53f645531497,Chargeback Fix API
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,89f108ce-aadf-4089-9740-ec9677189ca6,Incomplete Transfer
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,cb828bbe-bc2d-4cdc-9853-5b39663e9f1b,Returned To Center - DQ
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,0426359c-a010-448b-9bf6-eb48fd2e2e9e,DQ'd Can't be sold
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,0f1801d9-2d4d-4707-bc47-0aac74bd9df7,Needs BPO Callback
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,5910c262-55be-4850-adf1-0c6269494778,Application Withdrawn
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,0db1e72e-18bd-4d23-9d37-33f3728e00b8,Declined Underwriting
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,2f9abe49-af8b-4e94-a669-837aa1111fa9,Pending Approval
16,Everline solution,TOPHHa0c4mxeLfsMuYmN,Transfer Portal,965eb38c-251f-445e-b3c3-d3418a43952d,Pending Manual Action
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,95e17efe-68f0-40e1-9d0a-23b70a3274f1,FDPF Pending Reason
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,8c75caea-d401-46f3-864f-05fae9b452ac,FDPF Insufficient Funds
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,9efcf4d9-5d59-44b8-ad1b-6c1b8f0a3b4b,FDPF Incorrect Banking Info
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,fd48f192-9622-4965-841c-852a688b88f5,FDPF Unauthorized Draft
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,a73c4c5f-fd40-4ab4-939a-c29fdf6badba,Pending Failed Payment Fix
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,1c90775d-daea-4b21-bfd8-c0eaf64fe2c5,Pending Lapse
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,983d8ddf-9aea-4f83-8ae7-35c0e4e08ae1,Chargeback Failed Payment
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,c16c19c9-7ec9-4607-af34-d2124b8f6f14,Chargeback Cancellation
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,1e9e53d0-c955-4edd-a329-fdabe6f5cb00,Pending Chargeback Fix
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,8aacec34-d725-4365-9a49-7223e1fa21ac,Chargeback Fixed
17,Progressive BPO,bSAjj8ruEzIqgos74ehw,Chargeback Pipeline,bc46b1df-df26-4595-b8eb-6b8aed91be86,⁠Chargeback DQ
17,Progressive BPO,ZqhNtprIWGs93y63MUog,Customer Pipeline,71cb4ea8-3462-4a5d-a4e2-1e51b56be8bc,Issued - Pending First Draft
17,Progressive BPO,ZqhNtprIWGs93y63MUog,Customer Pipeline,b0b1648f-e0ab-414d-b322-30a53ca094d4,Premium Paid - Commission Pending
17,Progressive BPO,ZqhNtprIWGs93y63MUog,Customer Pipeline,082737e6-3e15-4e47-a0a6-bb7a36cd8db4,ACTIVE PLACED - Paid as Earned
17,Progressive BPO,ZqhNtprIWGs93y63MUog,Customer Pipeline,a6140cf2-a26f-4a56-b8ef-6b8143aeaa45,ACTIVE PLACED - Paid as Advanced
17,Progressive BPO,ZqhNtprIWGs93y63MUog,Customer Pipeline,5b79a053-de41-4bf7-bd53-a9200e68fc42,ACTIVE - 3 Months +
17,Progressive BPO,ZqhNtprIWGs93y63MUog,Customer Pipeline,d60b5ed0-ff67-46d3-ba81-feb0f704c124,ACTIVE - 6 months +
17,Progressive BPO,ZqhNtprIWGs93y63MUog,Customer Pipeline,71e21818-a8bf-4df2-89a6-ed46e54875db,ACTIVE - 9 months
17,Progressive BPO,ZqhNtprIWGs93y63MUog,Customer Pipeline,4b3edc8d-2011-4edf-bc8e-019c8b217ddb,ACTIVE - Past Charge-Back Period
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,967abdeb-11d5-48a8-bf61-168cf3c75490,Transfer API
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,8c1c6b78-0b54-4dbe-90f7-f3a80d9cae96,Chargeback Fix API
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,ba8d56ec-8c6e-4074-90d7-b47684fa38a9,Incomplete Transfer
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,07f60a5f-a69d-4f48-b3d3-cb4ee624eb15,Returned To Center - DQ
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,90b21e17-a08d-437e-bfaf-742ef733c7b2,DQ'd Can't be sold
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,ffae64dc-f6a3-4ad2-84c7-d201e55181bb,Needs BPO Callback
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,a8099bda-5aad-4846-b4f1-9b5a499a6a78,Application Withdrawn
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,50603403-6d56-464c-928f-78554d60c6c0,Declined Underwriting
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,ad742772-487b-4b4a-b648-fd3d60bb2f0e,Pending Approval
17,Progressive BPO,Dqc0t8azpR1r1ZMtOEbA,Transfer Portal,155e6e38-7551-44d5-9808-83ef89e71b45,Pending Manual Action
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,d6abf707-0da4-4c5d-8bb4-fc076a93ed46,FDPF Insufficient Funds
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,547f82a5-66d6-4c8b-afc6-1d51f116dc94,FDPF Incorrect Banking Info
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,fdf6343b-ca4b-4018-8aa9-d184fcb98c35,FDPF Unauthorized Draft
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,bdd5d29c-c621-450f-9072-7bd3ffb6b3ff,Pending Failed Payment Fix
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,36d0b4f4-ba82-42da-9a0f-20beaaf31c0f,Pending Lapse
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,83cd7258-eb85-48de-b0a2-bb5de7f76770,Chargeback Failed Payment
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,f93ed276-bbd8-4670-8ac1-82d640bd59cb,Chargeback Cancellation
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,3735758f-ee26-412d-b23a-8ef26a8ada1d,Pending Chargeback Fix
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,3458abf4-54f7-42b1-bf29-d863605f863a,Chargeback Fixed
18,Cerberus BPO,mMcKg6qZ3qqNjFRju89P,Chargeback Pipeline,c2feae8c-b0be-4b64-bd99-de6772e2c014,⁠Chargeback DQ
18,Cerberus BPO,UV1MiknXiqgZ64IGq2IJ,Customer Pipeline,2618831f-496d-4859-b498-d6597e1e40d6,Issued - Pending First Draft
18,Cerberus BPO,UV1MiknXiqgZ64IGq2IJ,Customer Pipeline,af5db9b2-0a95-487b-acb6-6af8bde21590,Premium Paid - Commission Pending
18,Cerberus BPO,UV1MiknXiqgZ64IGq2IJ,Customer Pipeline,64ef4d59-5bde-488c-8ee7-f31b2543ad67,ACTIVE PLACED - Paid as Earned
18,Cerberus BPO,UV1MiknXiqgZ64IGq2IJ,Customer Pipeline,80592d8b-ad18-4442-adf7-10fb29aee078,ACTIVE PLACED - Paid as Advanced
18,Cerberus BPO,UV1MiknXiqgZ64IGq2IJ,Customer Pipeline,c09d786f-429a-4845-b3c2-df91d337090f,ACTIVE - 3 Months +
18,Cerberus BPO,UV1MiknXiqgZ64IGq2IJ,Customer Pipeline,74d92d7b-7ee1-4f1d-913a-e0ee1711d389,ACTIVE - 6 months +
18,Cerberus BPO,UV1MiknXiqgZ64IGq2IJ,Customer Pipeline,0c173358-5f26-483a-9288-983f36e1f5c0,ACTIVE - 9 months
18,Cerberus BPO,UV1MiknXiqgZ64IGq2IJ,Customer Pipeline,b0f3cdaf-859e-41b1-8614-860e6d707484,ACTIVE - Past Charge-Back Period
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,9e816371-c031-4bc5-b9a8-87839ebdab4f,Transfer API
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,ac074eb6-7365-4e94-a36e-48722c29e323,Chargeback Fix API
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,a863703a-ef6e-4a64-89e9-7182d062c8cc,Incomplete Transfer
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,7f18f7eb-d94c-4cd9-aa90-50e9f6e64ecc,Returned To Center - DQ
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,09c49d7f-b6a8-424e-82ed-20be6342e3c5,Previously Sold BPO
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,be08a97a-3464-4364-85e3-cef122df46bf,DQ'd Can't be sold
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,ef141b6e-9675-4d2f-af65-65346a1deca3,Needs BPO Callback
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,f90e2e65-0f60-4f6d-80dc-b8989556678a,Application Withdrawn
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,3da9dfb0-6547-41f8-8b87-addd9d2e5f4d,Declined Underwriting
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,0f3f268a-4246-404a-8e2d-50c7761cd57a,Pending Approval
18,Cerberus BPO,XFOxTD6jSnvhxF1z9dh5,Transfer Portal,eb74df5a-e52f-448a-b7a7-8b0716c1751c,Pending Manual Action
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,58d7c8ae-f73f-4b53-9537-b8b72b1e7372,FDPF Pending Reason
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,9d3e9201-194e-4ff5-8dc2-d96a9ce3ef97,FDPF Insufficient Funds
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,e84ec67c-94c2-4eaf-92f2-8df4c8109fdc,FDPF Incorrect Banking Info
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,7d26e7b9-a744-4d3f-9054-83a0d407ef58,FDPF Unauthorized Draft
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,8e2e6803-2097-4be4-af8f-08ac7ddba771,Chargeback Failed Payment
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,e62cd859-62bf-4721-9e39-e4eb60be690c,Pending Failed Payment Fix
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,c5aba80c-f13b-4f47-9dff-15c324637ba5,Pending Lapse
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,1f2d96b8-6927-4d9d-816b-573c84c9b533,Chargeback Cancellation
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,eeec38bd-d854-449b-91d5-bb587774c026,Pending Chargeback Fix
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,29fe1c5c-271a-489e-b893-c75d123d93dd,Chargeback Fixed
19,NanoTech,8d1YExAVMdObaOJ8h000,Chargeback Pipeline,164d874e-4e71-4b92-a123-5640ea08146f,⁠Chargeback DQ
19,NanoTech,wLQuIIpsLBIsBvVQRqg7,Customer Pipeline,d354cd69-85a6-4623-bdf3-5f9af73cefb8,Issued - Pending First Draft
19,NanoTech,wLQuIIpsLBIsBvVQRqg7,Customer Pipeline,7169322c-da56-4553-bdff-b9410684bb4f,Premium Paid - Commission Pending
19,NanoTech,wLQuIIpsLBIsBvVQRqg7,Customer Pipeline,c9056125-a7df-444a-8983-c45c6c05f95b,ACTIVE PLACED - Paid as Earned
19,NanoTech,wLQuIIpsLBIsBvVQRqg7,Customer Pipeline,d1c183be-98d5-419a-9c65-a96ce46e474c,ACTIVE PLACED - Paid as Advanced
19,NanoTech,wLQuIIpsLBIsBvVQRqg7,Customer Pipeline,65a62e48-1c87-4853-832b-c8a25b5b2585,ACTIVE - 3 Months +
19,NanoTech,wLQuIIpsLBIsBvVQRqg7,Customer Pipeline,b358da2f-d269-406f-90b0-5d5f36f4960d,ACTIVE - 6 months +
19,NanoTech,wLQuIIpsLBIsBvVQRqg7,Customer Pipeline,846e7271-2808-4a7c-ac5b-11465d337834,ACTIVE - 9 months
19,NanoTech,wLQuIIpsLBIsBvVQRqg7,Customer Pipeline,b70d51ab-2d7f-4415-813d-f738e9d64dd4,ACTIVE - Past Charge-Back Period
19,NanoTech,2LLPN4Rk4DxwFjgw6can,Transfer Portal,50d598bb-58c1-4cd9-ac30-fe54422f1943,Transfer API
19,NanoTech,2LLPN4Rk4DxwFjgw6can,Transfer Portal,704e08f8-1501-47e5-8e3b-32efec8191ff,Chargeback Fix API
